categoria;urlCategoria;article;descripcio;tipus;urlArticle;creador;dataPublicacio;paraulesClaus
Esport i Salut;https://www.timeout.cat/barcelona/ca/esport-salut;Esport a Horta-Guinardó!;Futbol, rugbi, squash, bàdminton, fitness, frontó... i amb vistes. Descobriu l’Horta-Guinardó més esportiu!;Article;https://www.timeout.cat/barcelona/ca/esports/esport-a-horta-guinardo;;2015-04-06T23:00:00Z;['Esports', 'Categorias: Esports']
Esport i Salut;https://www.timeout.cat/barcelona/ca/esport-salut;Esport a Nou Barris (FOTOGALERIA);Futbol, atletisme, frontó, boxa... el districte de Nou Barris és ple d’esport. Descobriu els millors llocs on practicar-lo!;Article;https://www.timeout.cat/barcelona/ca/esports/esport-a-nou-barris;;2015-02-26T00:00:00Z;['Esports', 'Categorias: Esports']
Esport i Salut;https://www.timeout.cat/barcelona/ca/esport-salut;Esport a Sants-Montjuïc (FOTOGALERIA);És el districte més extens de Barcelona, amb una superfície de més de 2.000 hectàrees. I una de les coses que fa més enveja és que té la muntanya de Montjuïc. Recollim alguns dels llocs on us podreu posar en forma!;Article;https://www.timeout.cat/barcelona/ca/esports/esport-a-sants-montjuic;;2015-03-12T23:00:00Z;['Esports', 'Categorias: Esports']
Esport i Salut;https://www.timeout.cat/barcelona/ca/esport-salut;Esport a Sant Andreu;Gimnasos, piscines, parcs, camps de futbol... Els equipaments esportius on us podreu posar en forma al districte de Sant Andreu;Article;https://www.timeout.cat/barcelona/ca/esports/esport-a-sant-andreu;Carlota Martí;2015-07-05T21:00:00Z;['Esports', 'Barcelona: Sant Andreu', 'Esports: Estadis']
Esport i Salut;https://www.timeout.cat/barcelona/ca/esport-salut;Practicar esport a la Dreta de l’Eixample;Entre patis interiors, edificis modernistes i la Sagrada Família... també hi ha molts racons on fer esport!;Article;https://www.timeout.cat/barcelona/ca/que-fer/esport-a-la-dreta-de-leixample;Carlota Martí;2015-10-19T22:00:00Z;"['Esports', ""Esports: Centres d'oci""]"
Esport i Salut;https://www.timeout.cat/barcelona/ca/esport-salut;Fer esport a Sant Martí;Passat i futur es donen la mà en un districte on tot passa amb vistes al mar. També l’esport;Article;https://www.timeout.cat/barcelona/ca/que-fer/esport-a-sant-marti;Carlota Martí;2015-09-30T22:00:00Z;"['Esports', ""Esports: Centres d'oci"", ""Tipus d'activitat: Esports aquàtics""]"
Esport i Salut;https://www.timeout.cat/barcelona/ca/esport-salut;On fer esport a Les Corts;Tennis a dojo, clubs socials i també rugbi, bitlles o futbol. Us descobrim la part més esportiva de les Corts!;Article;https://www.timeout.cat/barcelona/ca/esports/esport-a-les-corts;Carlota Martí;2015-07-26T22:00:00Z;['Esports', 'Barcelona: Les Corts', 'Categorias: Esports']
Esport i Salut;https://www.timeout.cat/barcelona/ca/esport-salut;Esport a l'Esquerra de l'Eixample;Ioga, futbol, gimnasos, tai-txí al parc... feu esport a l’esquerra de l’Eixample!;Article;https://www.timeout.cat/barcelona/ca/esports/esport-a-lesquerra-de-leixample;Carlota Martí;2015-12-02T23:00:00Z;"['Esports', 'Eixample: Esquerra de l’Eixample', ""Esports: Centres d'oci""]"
Esport i Salut;https://www.timeout.cat/barcelona/ca/esport-salut;Fer esport a Sarrià-Sant Gervasi;Tennis, natació, futbol, mugendo i fins i tot descobrir el mètode Magalí... us presentem el Sarrià-Sant Gervasi més esportiu!;Article;https://www.timeout.cat/barcelona/ca/esports/esport-a-sarria-sant-gervasi;Carlota Martí;2015-09-07T22:00:00Z;['Esports', 'Categorias: Esports']
Sexe i Cites;https://www.timeout.cat/barcelona/ca/sexe-cites;Les escenes de sexe més calentes de la història del cinema;Seleccionem els moments més calents de la història de la gran pantalla;Article;https://www.timeout.cat/barcelona/ca/films/les-millors-escenes-de-sexe-del-cinema;Josep Lambies;2021-08-25T22:00:00Z;['Cine', 'Categorias: Cine']
Sexe i Cites;https://www.timeout.cat/barcelona/ca/sexe-cites;Sexe i cinema d'autor: això no és porno – Cine – Time Out Barcelona;Set pel·lícules en què el sexe explícit forma part del cinema de culte;Article;https://www.timeout.cat/barcelona/ca/films/aixo-no-es-porno;;2017-03-29T22:00:00Z;['Cine', 'Categorias: Cine']
Sexe i Cites;https://www.timeout.cat/barcelona/ca/sexe-cites;20 escenes de sexe que preferiries no haver vist mai;Seleccionem 20 escenes de sexe execrables que ens podríem haver estalviat. Des d''Instint Bàsic' fins a 'Blade Runner', passant per 'Avatar'. Glups;Article;https://www.timeout.cat/barcelona/ca/films/20-escenes-de-sexe-que-preferiries-no-haver-vist-mai;;2014-09-04T22:00:00Z;['Cine', 'Categorias: Cine']
Sexe i Cites;https://www.timeout.cat/barcelona/ca/sexe-cites;Les 69 cançons més sexis de la història;Una selecció de temes sobre sexe i per fer sexe que us escalfaran l'entrecuix;Article;https://www.timeout.cat/barcelona/ca/musica/69-cancons-per-fotre-un-clau;;2020-11-12T23:00:00Z;['Música', 'Música: Rock i indie', 'Format: Llistats']
Sexe i Cites;https://www.timeout.cat/barcelona/ca/sexe-cites;Els millors Spas de Barcelona - Time Out Barcelona;Relaxa't en la nostra selecció dels millors Spas de la ciutat;Article;https://www.timeout.cat/barcelona/ca/spas/millors-spas;;;['Salut i bellesa', 'catalan: Barcelona', 'Salut i bellesa: Spas']
Sexe i Cites;https://www.timeout.cat/barcelona/ca/sexe-cites;Pastisseries: les temptacions més dolces - Botigues - Time Out Barcelona;Els amants dels dolços esteu d'enhorabona;Article;https://www.timeout.cat/barcelona/ca/botigues/pastisseries-temptacions-dolces;;2017-07-16T22:00:00Z;['Botigues', 'catalan: Barcelona', 'Botigues: Xocolata i dolçós']
Sexe i Cites;https://www.timeout.cat/barcelona/ca/sexe-cites;Perfums per home, dona i per compartir;Mestres perfumistes, dissenyadors i ascetes han trobat l'essència per a cadascuna de les pells. Aquí teniu 9 bombes olfactives!;Article;https://www.timeout.cat/barcelona/ca/botigues/perfums-per-home-dona-i-per-compartir;;2014-12-31T00:00:00Z;['Botigues', 'Categorias: Botigues']
Sexe i Cites;https://www.timeout.cat/barcelona/ca/sexe-cites;Botigues de regals originals de Barcelona;Si aposteu per regalar peces úniques, objectes d'autor i altres creacions singulars visiteu aquestes botigues;Article;https://www.timeout.cat/barcelona/ca/botigues/botigues-de-regals-originals;;2020-11-10T23:00:00Z;['Botigues', 'Ubicació: catalan', 'Botigues: Regals i souvenirs', 'Botigues: Art, artesanies i aficions', 'Botigues: Decoració', 'Botigues: Llibreries']
LGBTI;https://www.timeout.cat/barcelona/ca/lgbti;Museus LGTBI 2021: totes les activitats per celebrar l'orgull a Barcelona;Diversos museus de Barcelona transformen els seus espais amb propostes que reivindiquen la diversitat sexual i de gènere;Article;https://www.timeout.cat/barcelona/ca/gai-i-lesbic/totes-les-activitats-dels-museus-lgtbi-per-celebrar-lorgull;Miquel Blanes;2021-06-10T22:00:00Z;"['Gai i lèsbic', 'Categorias: Gai i lèsbic', ""Tipus d'activitat: Exposició"", 'Gai i lèsbic: Good for: LGBTQ+', 'Per imprimir: Art: museus', 'Per imprimir: Ciutat: museus']"
LGBTI;https://www.timeout.cat/barcelona/ca/lgbti;Bob Pop: “Tant de bo hagués estat follant en un descampat, però estava a casa llegint”;Entrevistem Roberto Enríquez, més conegut com Bob Pop, ara que explica la seva vida a la sèrie 'Maricón perdido';Article;https://www.timeout.cat/barcelona/ca/cine/bob-pop-tant-de-bo-hagues-estat-follant-en-un-descampat-pero-estava-a-casa-llegint;Serielizados Serielizados;2021-06-07T22:00:00Z;['Cine', 'Categorias: Cine', 'global kickers: Time In']
LGBTI;https://www.timeout.cat/barcelona/ca/lgbti;"Samantha Hudson: ""Em considero una pocavergonya i una serva de l'espectacle""";Parlem amb Samantha Hudson a les portes de llançar el seu exuberant tema 'Dulece y bautizada';Article;https://www.timeout.cat/barcelona/ca/gai-i-lesbic/samantha-hudson-em-considero-una-pocavergonya-i-una-serva-de-lespectacle;Sergio del Amo;2021-01-28T23:00:00Z;['Gai i lèsbic', 'Categorias: Gai i lèsbic', 'Gai i lèsbic: Good for: LGBTQ+', 'Gai i lèsbic: Gai i lèsbic (LGBT)']
LGBTI;https://www.timeout.cat/barcelona/ca/lgbti;Galeries i espais expositius LGBTI a Barcelona;Galeries, estudis, centres cívics i bars de copes. Els racons que més estimen l'art LGBTI a la ciutat;Article;https://www.timeout.cat/barcelona/ca/gai-i-lesbic/els-espais-expositius-amb-mes-sensibilitat-lgbti;Sebastià Portell;2021-05-06T22:00:00Z;['Gai i lèsbic', 'Categorias: Gai i lèsbic']
LGBTI;https://www.timeout.cat/barcelona/ca/lgbti;Els millors bars gais de Barcelona;Aquí trobaràs el millor ambient gai de la ciutat;Article;https://www.timeout.cat/barcelona/ca/gay-lesbic/bars-gais-barcelona;;2019-10-19T22:00:00Z;['Gai i lèsbic', 'catalan: Barcelona', 'Categorias: Gai i lèsbic']
LGBTI;https://www.timeout.cat/barcelona/ca/lgbti;Els clubs gais de referència - Gai i lèsbic - Time Out Barcelona;Per ballar i intimar fins a la matinada;Article;https://www.timeout.cat/barcelona/ca/gay-lesbic/clubs-gais-referencia;Sebastià Portell;2020-03-15T23:00:00Z;['Gai i lèsbic', 'catalan: Barcelona', 'Categorias: Gai i lèsbic']
LGBTI;https://www.timeout.cat/barcelona/ca/lgbti;Bars 'fetish': sexe sense tabús - Gai i lèsbic - Time Out Barcelona;Aquí trobaràs el que busques;Article;https://www.timeout.cat/barcelona/ca/gay-lesbic/bars-fetish-sexe-sense-tabus;;;['Gai i lèsbic', 'catalan: Barcelona', 'Categorias: Gai i lèsbic']
LGBTI;https://www.timeout.cat/barcelona/ca/lgbti;Locals i festes per a lesbianes a Barcelona;El millor ambient femení de la ciutat;Article;https://www.timeout.cat/barcelona/ca/gay-lesbic/locals-festes-lesbianes;;2019-04-01T22:00:00Z;['Gai i lèsbic', 'catalan: Barcelona', 'Categorias: Gai i lèsbic']
Comarques de Barcelona;https://www.timeout.cat/barcelona/ca/comarques-barcelona;Racionalisme, delta, aigua i matemàtiques al Baix Llobregat;La Casa Gomis, el Museu Agbar i el Palau Mercader, entre les visites d’aquesta variada sortida;Article;https://www.timeout.cat/barcelona/ca/viatge/racionalisme-delta-aigua-i-matematiques-al-baix-llobregat;Xavier Amat;2019-10-09T22:00:00Z;['Viatge', 'Categorias: Viatge', 'global kickers: undefined']
Comarques de Barcelona;https://www.timeout.cat/barcelona/ca/comarques-barcelona;A ritme de ferrocarril pel Garraf;Centrarem l’escapada en la visita a alguns dels interessants museus que hi ha a Vilanova i la Geltrú i a Sitges;Article;https://www.timeout.cat/barcelona/ca/viatge/a-ritme-de-ferrocarril-pel-garraf;Xavier Amat;2019-10-09T22:00:00Z;['Viatge', 'Categorias: Viatge', 'global kickers: undefined']
Comarques de Barcelona;https://www.timeout.cat/barcelona/ca/comarques-barcelona;Dolça escapada al Maresme;Farem un taller de melmelades a Sant Pol de Mar i gaudirem dels molts atractius de Calella;Article;https://www.timeout.cat/barcelona/ca/viatge/dolca-escapada-al-maresme;Xavier Amat;2019-10-09T22:00:00Z;['Viatge', 'Categorias: Viatge', 'global kickers: undefined']
Comarques de Barcelona;https://www.timeout.cat/barcelona/ca/comarques-barcelona;El món del vi amb els cinc sentits a l'Alt Penedès;Seguirem el Winewalk amb bicicleta elèctrica i entrarem al Centre d'Interpretació del Cava i a l'Espai Xocolata Simón Coll;Article;https://www.timeout.cat/barcelona/ca/viatge/el-mon-del-vi-amb-els-cinc-sentits-a-lalt-penedes;Xavier Amat;2019-10-09T22:00:00Z;['Viatge', 'Categorias: Viatge', 'global kickers: undefined']
Comarques de Barcelona;https://www.timeout.cat/barcelona/ca/comarques-barcelona;Nuclis de l’Anoia amb encant;Copons, Sant Martí de Tous i Piera ocuparan les nostres hores a la comarca;Article;https://www.timeout.cat/barcelona/ca/viatge/nuclis-de-lanoia-amb-encant;Xavier Amat;2019-10-09T22:00:00Z;['Viatge', 'Categorias: Viatge', 'global kickers: undefined']
Comarques de Barcelona;https://www.timeout.cat/barcelona/ca/comarques-barcelona;5 rutes circulars;Una selecció d’itineraris a peu per diferents comarques barcelonines en els que es comença i s’acaba al mateix lloc sense tornar mai enrere;Article;https://www.timeout.cat/barcelona/ca/viatge/5-rutes-circulars;;2019-11-16T23:00:00Z;['Viatge', 'Categorias: Viatge', 'global kickers: undefined']
Comarques de Barcelona;https://www.timeout.cat/barcelona/ca/comarques-barcelona;Una ruta pel Parc de la Serralada Litoral per viure la història;Un itinerari en què trobarem des de dòlmens fins a jaciments de temps dels ibers i romans i castells medievals;Article;https://www.timeout.cat/barcelona/ca/viatge/5000-anys-dhistoria-pel-parc-de-la-serralada-litoral;Xavier Amat;2021-03-30T22:00:00Z;['Viatge', 'Categorias: Viatge', 'global kickers: undefined']
Comarques de Barcelona;https://www.timeout.cat/barcelona/ca/comarques-barcelona;7 propostes per Sau i el Collsacabra;Paisatges que tallen l’alè, activitats aquàtiques, pobles de postal i monestirs històrics, tot un món en pocs quilòmetres;Article;https://www.timeout.cat/barcelona/ca/viatge/7-propostes-per-sau-i-el-collsacabra;Xavier Amat;2019-11-16T23:00:00Z;['Viatge', 'Categorias: Viatge', 'global kickers: undefined']
Comarques de Barcelona;https://www.timeout.cat/barcelona/ca/comarques-barcelona;Un tomb per Rajadell i Artés, al Bages;En la sortida que us proposem coneixerem una part de la zona vitivinícola de la comarca;Article;https://www.timeout.cat/barcelona/ca/viatge/un-tomb-per-rajadell-i-artes-al-bages;Xavier Amat;2019-10-09T22:00:00Z;['Viatge', 'Categorias: Viatge', 'global kickers: undefined']
Comarques de Barcelona;https://www.timeout.cat/barcelona/ca/comarques-barcelona;Història i geologia al Moianès;Dediquem dos dies a la comarca visitant, entre altres llocs, les coves del Toll i el monestir de l'Estany;Article;https://www.timeout.cat/barcelona/ca/viatge/historia-i-geologia-al-moianes;Xavier Amat;2019-10-24T22:00:00Z;['Viatge', 'Categorias: Viatge', 'global kickers: undefined']
Comarques de Barcelona;https://www.timeout.cat/barcelona/ca/comarques-barcelona;La tardor al Berguedà, sinònim de bolets;En aquesta sortida visitarem dos mercats boletaires i el municipi de Montclar;Article;https://www.timeout.cat/barcelona/ca/viatge/la-tardor-al-bergueda-sinonim-de-bolets;Xavier Amat;2019-10-24T22:00:00Z;['Viatge', 'Categorias: Viatge', 'global kickers: undefined']
Comarques de Barcelona;https://www.timeout.cat/barcelona/ca/comarques-barcelona;Per Osona a tota llet!;Una ruta convida a visitar diverses explotacions relacionades amb el món dels làctics;Article;https://www.timeout.cat/barcelona/ca/viatge/per-osona-a-tota-llet;Xavier Amat;2019-10-25T22:00:00Z;['Viatge', 'Categorias: Viatge', 'global kickers: undefined']
Comarques de Barcelona;https://www.timeout.cat/barcelona/ca/comarques-barcelona;Doblet monumental vallesà;Ens escapem amb transport públic a conèixer el monestir de Sant Cugat i la Seu d'Ègara de Terrassa;Article;https://www.timeout.cat/barcelona/ca/viatge/doblet-monumental-vallesa;Xavier Amat;2019-10-25T22:00:00Z;['Viatge', 'Categorias: Viatge', 'global kickers: undefined']
Comarques de Barcelona;https://www.timeout.cat/barcelona/ca/comarques-barcelona;Modernisme, termes i camps d'aviació al Vallès Oriental;Els diferents atractius de La Garriga i de Caldes de Montbui centraran la nostra sortida a la comarca;Article;https://www.timeout.cat/barcelona/ca/viatge/modernisme-termes-i-camps-daviacio-al-valles-oriental;Xavier Amat;2019-10-25T22:00:00Z;['Viatge', 'Categorias: Viatge', 'global kickers: undefined']
Llibres;https://www.timeout.cat/barcelona/ca/llibres;Els llibres que t'has de llegir aquest octubre;Et recomanem les novetats literàries del moment, perquè no erris el tret quan vagis a la teva llibreria preferida;Article;https://www.timeout.cat/barcelona/ca/que-fer/els-llibres-que-thas-de-llegir-aquest-mes;Andreu Gomila;2021-09-22T22:00:00Z;['Què fer', 'Què fer: Activitats literàries']
Llibres;https://www.timeout.cat/barcelona/ca/llibres;Els millors llibres de la tardor 2021;Les novel·les que voldràs llegir en aquest nou inici de la temporada literària;Article;https://www.timeout.cat/barcelona/ca/que-fer/els-millors-llibres-de-la-tardor;Andreu Gomila;2021-08-26T22:00:00Z;['Què fer', 'Categorias: Què fer']
Llibres;https://www.timeout.cat/barcelona/ca/llibres;7 grans llibres que has de llegir segons els escriptors;7 autors ens recomanen els seus totxos literaris favorits perquè aprofitem bé el temps de lectura;Article;https://www.timeout.cat/barcelona/ca/que-fer/grans-llibres-que-has-de-llegir-segons-els-escriptors;Andreu Gomila;2021-04-14T22:00:00Z;['Què fer', 'Categorias: Què fer']
Llibres;https://www.timeout.cat/barcelona/ca/llibres;Les noves llibreries de Barcelona que has de conèixer;La ciutat es torna a omplir d'espais plens de llibres: Byron, Fahrenheit 451, Ona, Restory, Finestres... Us els presentem;Article;https://www.timeout.cat/barcelona/ca/botigues/les-noves-llibreries-que-han-obert-a-barcelona;Borja Duñó;2021-06-27T22:00:00Z;['Botigues', 'Botigues: Llibreries']
Llibres;https://www.timeout.cat/barcelona/ca/llibres;El poeta Enric Casasses en sis llibres;Els volums essencials per endinsar-se en el 52è premi d'Honor de les Lletres Catalanes;Article;https://www.timeout.cat/barcelona/ca/que-fer/enric-casasses-en-sis-llibres;Andreu Gomila;2020-02-26T23:00:00Z;['Què fer', 'Categorias: Què fer']
Llibres;https://www.timeout.cat/barcelona/ca/llibres;Llibreries que obren els diumenge;Anar a passejar entre llibres l'últim dia de la setmana, a l'hora del vermut o a la tarda, és possible a Barcelona;Article;https://www.timeout.cat/barcelona/ca/que-fer/llibreries-que-obren-els-diumenge;Andreu Gomila;2017-01-04T23:00:00Z;['Què fer', 'Categorias: Què fer']
Llibres;https://www.timeout.cat/barcelona/ca/llibres;Les millors llibreries de segona mà de Barcelona;Aquests són els paradisos dels lectors que busquen perles: les llibreries on podràs recuperar l'antic plaer de triar i remenar i trobar llibres per pocs euros;Article;https://www.timeout.cat/barcelona/ca/botigues/llibreries-de-segona-ma-a-barcelona;;2019-08-22T22:00:00Z;['Botigues', 'Categorias: Botigues']
Llibres;https://www.timeout.cat/barcelona/ca/llibres;Escenaris i personatges de la novel·la negra a Barcelona - Llibres - Time Out Barcelona;Seguim el rastre que els principals autors del gènere han deixat pels racons de la ciutat;Article;https://www.timeout.cat/barcelona/ca/libres/escenaris-i-personatges-de-la-novella-negra-a-barcelona;;;['Què fer', 'Què fer: Activitats literàries']
Llibres;https://www.timeout.cat/barcelona/ca/llibres;A la ciutat dels llibres - Llibres - Time Out Barcelona;Voleu recórrer Barcelona i sentir-vos com un personatge de novel·la? Només ens heu de seguir pels bars, carrers i places que han estat escenari de les ficcions dels autors més diversos: de Ruiz Zafón a Hans Christian Andersen;Article;https://www.timeout.cat/barcelona/ca/que-fer/a-la-ciutat-dels-llibres;;2008-04-17T23:00:00Z;['Què fer', 'Què fer: Activitats literàries', 'Què fer: Rutes i passejades']
Llibres;https://www.timeout.cat/barcelona/ca/llibres;10 novel·les que retraten Barcelona - Llibres - Time Out Barcelona;Sota el veredicte dels lectors de Time Out, deu autors s’han passejat des del Tibidabo de Zafón a l’Esglèsia del Mar, passant per la Gràcia de Rodoreda i el Xino de Montalbán, recordant les novel·les que retraten millor Barcelona;Article;https://www.timeout.cat/barcelona/ca/llibres/barcelona-en-deu-novelles;;;['Què fer', 'Què fer: Activitats literàries']
Llibres;https://www.timeout.cat/barcelona/ca/llibres;La Barcelona genuïna;Descobriu la ciutat que no surt a les guies i fuig de la postal;Article;https://www.timeout.cat/barcelona/ca/que-fer/la-barcelona-genuina;Sebastià Portell;2017-03-13T23:00:00Z;['Què fer', 'Què fer: Activitats literàries']
Llibres;https://www.timeout.cat/barcelona/ca/llibres;La Barcelona de Bolaño - Llibres - Time Out Barcelona;L'escriptor xilè va viure a Barcelona els anys més intensos de la seva vida;Article;https://www.timeout.cat/barcelona/ca/llibres/la-barcelona-de-bolano;;;['Què fer', 'Què fer: Activitats literàries']
Llibres;https://www.timeout.cat/barcelona/ca/llibres;Ruta de la poesia a Barcelona - Què fer - Time Out Barcelona;Tots els llocs per on passen les muses;Article;https://www.timeout.cat/barcelona/ca/que-fer/la-poesia-de-barcelona;;2013-05-05T23:00:00Z;['Què fer', 'Què fer: Activitats literàries', 'Què fer: Rutes i passejades']
Llibres;https://www.timeout.cat/barcelona/ca/llibres;La Barcelona de Juan Marsé - On Anar - Time Out Barcelona;Un recorregut pels escenaris de les seves obres: des de ‘Últimas tardes con Teresa’ a ‘Caligrafía de los sueños’;Article;https://www.timeout.cat/barcelona/ca/que-fer/la-barcelona-de-juan-marse;;2015-09-22T22:00:00Z;"['Què fer', 'catalan: Barcelona', 'Què fer: Rutes i passejades', ""Tipus d'activitat: Passejada""]"
Llibres;https://www.timeout.cat/barcelona/ca/llibres;La ruta gastronòmica de Carvalho - Restaurants i bars - Time Out Barcelona;Els restaurants preferits de Manuel Vázquez Montalbán;Article;https://www.timeout.cat/barcelona/ca/menjar-i-beure/ruta-gastronomica-carvalho;;;['Restaurants', 'catalan: Barcelona', 'Categorias: Restaurants']
